caseid,weight,websites_n,pink_slime_n,pink_slime_lib_n,pink_slime_con_n,hard_news_n,hard_news_or_pink_slime_n,local_or_pink_slime_n,local_n,local_only_n,regional_n,national_n,international_n,facebook_n,twitter_n,pink_slime_flag,pink_slime_lib_flag,pink_slime_con_flag,pink_slime_per,pink_slime_local_per,local_only_flag,local_only_per,local_flag,trump_support,knowledge,interest,college,female,race4,non_white,age4,age4_under_30,age4_30_44,age4_45_64,age4_65,zipcode,mean_ideology,ideology_bin,presvote20combined,untrustworthy_n,total_n,untrustworthy_flag,untrustworthy_per
1225728057,0.102586250700567,1055,0,0,0,44,44,12,12,0,12,43,29,46,2,0,0,0,0,0,0,0,1,0,1,4,0,1,White,0,45-64,0,0,1,0,28669,0.11474282407407407,9,Did not vote for President,0,1055,0,0
1225737219,0.106525543193646,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,3,4,1,1,White,0,45-64,0,0,1,0,71765,0.0149,4,Joe Biden,0,71,0,0
1225737333,0.144575350591221,18687,3,1,2,6220,6220,409,406,8,1506,5934,3782,1710,230,1,1,1,1.6053941242575052e-4,0.007334963325183374,1,4.281050998020014e-4,1,1,2,4,0,1,White,0,65+,0,0,0,1,98403,0.1558257248080238,10,Donald Trump,421,18687,1,0.022529030877080324
1225748203,4.100598076175,53236,0,0,0,1472,1472,489,489,1,503,1388,858,700,162,0,0,0,0,0,1,1.878428131339695e-5,1,1,3,2,1,0,White,0,45-64,0,0,1,0,76182,0.01774272520412261,4,Donald Trump,8,53236,1,1.502742505071756e-4
1225748781,0.629673231870103,18035,0,0,0,2693,2693,286,286,12,463,2660,1110,3,167,0,0,0,0,0,1,6.653728860548933e-4,1,0,4,4,0,1,Black,1,65+,0,0,0,1,21136,-0.25533051633723275,1,Joe Biden,11,18035,1,6.099251455503189e-4
1225748787,0.475047979728328,1733,0,0,0,271,271,5,5,0,76,270,190,97,31,0,0,0,0,0,0,0,1,1,2,4,0,0,White,0,45-64,0,0,1,0,37110,0.08473129973474801,8,Donald Trump,0,1733,0,0
1225748789,0.35664479654187897,34941,0,0,0,1106,1106,75,75,0,177,1073,833,243,4,0,0,0,0,0,0,0,1,0,4,4,0,1,White,0,65+,0,0,0,1,84041,0.07361169786819607,7,Joe Biden,5,34941,1,1.4309836581666237e-4
1225748801,0.717401372221442,5032,0,0,0,67,67,4,4,0,19,56,24,22,31,0,0,0,0,0,0,0,1,0,1,4,0,1,White,0,45-64,0,0,1,0,51106,0.027357621247113165,4,Joe Biden,0,5032,0,0
1225748805,1.76814644521303,101505,0,0,0,8927,8927,6146,6146,4,6455,8828,7720,26,347,0,0,0,0,0,1,3.940692576720359e-5,1,1,3,3,1,0,White,0,30-44,0,1,0,0,07057,0.04099834788577266,5,Donald Trump,6,101505,1,5.911038865080538e-5
1225748807,0.343206470440525,9235,0,0,0,287,287,58,58,0,58,283,279,681,9,0,0,0,0,0,0,0,1,0,3,4,0,0,White,0,65+,0,0,0,1,71073,0.10723640472878998,9,Joe Biden,0,9235,0,0
1225748809,0.919399750246043,9449,0,0,0,948,948,666,666,1,676,874,725,4183,1008,0,0,0,0,0,1,1.0583130489998942e-4,1,1,2,4,0,1,White,0,45-64,0,0,1,0,05735,0.09542628500531726,8,Donald Trump,124,9449,1,0.013123081807598688
1225748821,0.313399425515412,6384,0,0,0,337,337,249,249,0,254,312,280,2405,6,0,0,0,0,0,0,0,1,0,4,4,0,1,White,0,65+,0,0,0,1,98022,0.08644425204425205,8,Joe Biden,1,6384,1,1.5664160401002505e-4
1225748827,4.87510179032892,211,0,0,0,4,4,0,0,0,0,4,4,6,0,0,0,0,0,NA,0,0,0,1,1,1,1,1,White,0,30-44,0,1,0,0,17267,-0.026662500000000006,2,Donald Trump,0,211,0,0
1225748841,0.254154838088786,51138,0,0,0,1884,1884,707,707,0,810,1867,1678,6394,554,0,0,0,0,0,0,0,1,0,4,4,1,1,White,0,45-64,0,0,1,0,40502,0.05020120893561104,6,Joe Biden,1,51138,1,1.9554929797802024e-5
1225748849,0.102586250700567,9494,0,0,0,3203,3203,255,255,0,261,3203,1232,95,19,0,0,0,0,0,0,0,1,1,4,4,0,0,White,0,45-64,0,0,1,0,49756,0.35918872540003677,10,Donald Trump,993,9494,1,0.10459237413103012
1225748851,1.10845282283295,24968,0,0,0,359,359,30,30,0,31,350,222,179,0,0,0,0,0,0,0,0,1,0,1,3,1,1,White,0,45-64,0,0,1,0,18103,0.08144107704402516,7,Joe Biden,0,24968,0,0
1225751389,1.00880622515003,311,0,0,0,41,41,15,15,3,21,29,15,4,0,0,0,0,0,0,1,0.00964630225080386,1,0,3,3,0,1,White,0,45-64,0,0,1,0,02790,-0.02943962264150943,2,Joe Biden,0,311,0,0
1225751653,0.325094176498252,2872,0,0,0,549,549,178,178,0,181,542,491,47,227,0,0,0,0,0,0,0,1,1,3,4,0,1,White,0,45-64,0,0,1,0,NA,0.20095635103926096,10,Donald Trump,14,2872,1,0.004874651810584958
1225751901,0.470082309313646,992,0,0,0,25,25,25,25,0,25,24,22,3,0,0,0,0,0,0,0,0,1,0,2,4,0,1,Black,1,45-64,0,0,1,0,77545,0.034781081081081085,5,Joe Biden,0,992,0,0
1225765177,0.325094176498252,29554,0,0,0,4155,4155,515,515,2,548,4096,1716,24,8374,0,0,0,0,0,1,6.767273465520742e-5,1,0,4,4,0,1,White,0,45-64,0,0,1,0,30161,0.17263462710648977,10,Joe Biden,8,29554,1,2.706909386208297e-4
1225769659,1.35387671761406,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,2,3,0,0,Other,1,45-64,0,0,1,0,98225,0.32109565217391306,10,Jo Jorgensen,0,28,0,0
1225776227,0.102586250700567,56636,0,0,0,2637,2637,1799,1799,351,1588,1642,1268,6571,10,0,0,0,0,0,1,0.00619747157285119,1,1,1,4,0,1,White,0,45-64,0,0,1,0,07461,0.10185825734905826,9,Donald Trump,7,56636,1,1.2359629917367047e-4
1225790465,1.48760825616825,28710,0,0,0,4747,4747,2999,2999,1,3297,4718,4069,1618,8,0,0,0,0,0,1,3.483106931382794e-5,1,1,4,3,1,0,White,0,45-64,0,0,1,0,85019,0.007669503331314354,3,Donald Trump,23,28710,1,8.011145942180425e-4
1225790473,1.10957934535977,1320,0,0,0,2,2,0,0,0,0,2,2,3,4,0,0,0,0,NA,0,0,0,0,3,3,1,1,Hispanic,1,45-64,0,0,1,0,33461,-0.10407228915662652,1,Joe Biden,0,1320,0,0
1225790493,3.91607263294667,78619,0,0,0,30434,30434,7693,7693,4,7902,29796,29446,416,2380,0,0,0,0,0,1,5.08782864193134e-5,1,0,3,2,1,0,White,0,30-44,0,1,0,0,44077,-0.06668159308357349,1,Joe Biden,1,78619,1,1.271957160482835e-5
1225790501,0.453484366088073,10810,0,0,0,544,544,89,89,2,93,493,264,1820,83,0,0,0,0,0,1,1.8501387604070305e-4,1,1,3,4,0,1,White,0,45-64,0,0,1,0,04543,0.13440606013397724,10,Donald Trump,119,10810,1,0.011008325624421831
1225790509,0.313399425515412,39878,0,0,0,1423,1423,929,929,56,878,1178,853,7001,144,0,0,0,0,0,1,0.0014042830633431967,1,0,4,4,0,1,White,0,65+,0,0,0,1,97477,0.050511547142710576,6,Joe Biden,0,39878,0,0
1225792045,1.69762752430576,5871,0,0,0,131,131,69,69,0,72,129,115,405,44,0,0,0,0,0,0,0,1,0,1,3,1,1,White,0,Under 30,1,0,0,0,NA,-0.051328838951310865,2,Joe Biden,0,5871,0,0
1225793291,0.400048201733562,951,0,0,0,7,7,2,2,0,2,7,6,11,2,0,0,0,0,0,0,0,1,1,2,4,0,0,White,0,45-64,0,0,1,0,NA,0.047056,5,Donald Trump,0,951,0,0
1225793293,0.306351595169879,16306,0,0,0,138,138,122,122,0,123,138,134,4,114,0,0,0,0,0,0,0,1,0,4,4,0,0,White,0,45-64,0,0,1,0,67839,0.09297814427460445,8,Joe Biden,0,16306,0,0
1225793301,0.325094176498252,1234,0,0,0,92,92,52,52,1,20,79,69,76,0,0,0,0,0,0,1,8.103727714748784e-4,1,1,4,4,0,1,White,0,45-64,0,0,1,0,19703,0.01773298969072165,4,Donald Trump,1,1234,1,8.103727714748784e-4
1225794979,0.282634479977616,54716,0,0,0,8831,8831,5313,5313,6,5743,8701,6535,931,206,0,0,0,0,0,1,1.0965713867972804e-4,1,0,4,4,0,0,White,0,45-64,0,0,1,0,89014,0.008680750017108052,3,Joe Biden,8,54716,1,1.462095182396374e-4
1225801599,0.744124932515911,11517,0,0,0,1600,1600,1348,1348,4,1388,1546,1392,74,105,0,0,0,0,0,1,3.473126682295737e-4,1,0,4,4,1,0,White,0,30-44,0,1,0,0,14221,-0.08745416797735137,1,Joe Biden,0,11517,0,0
1225803405,0.48588328447368,4329,0,0,0,15,15,8,8,0,8,13,8,55,0,0,0,0,0,0,0,0,1,1,2,3,0,1,White,0,30-44,0,1,0,0,NA,0.15569530634181297,10,Donald Trump,0,4329,0,0
1225803507,0.254154838088786,784,0,0,0,147,147,46,46,2,65,118,82,28,55,0,0,0,0,0,1,0.002551020408163265,1,0,4,4,1,1,White,0,45-64,0,0,1,0,28734,0.035533534743202415,5,Joe Biden,1,784,1,0.0012755102040816326
1225822995,0.570264454335022,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,3,4,1,1,White,0,Under 30,1,0,0,0,40502,0.25861500000000004,10,Joe Biden,0,112,0,0
1225823995,0.282634479977616,2211,0,0,0,183,183,31,31,2,67,164,94,148,1,0,0,0,0,0,1,9.045680687471732e-4,1,0,4,4,0,0,White,0,45-64,0,0,1,0,95446,0.09082894333843798,8,Joe Biden,5,2211,1,0.002261420171867933
1225824005,3.04132680376987,506,0,0,0,24,24,0,0,0,3,24,1,1,0,0,0,0,0,NA,0,0,0,0,3,1,0,0,Other,1,45-64,0,0,1,0,98682,-0.021476383763837637,2,Joe Biden,0,506,0,0
1225824007,0.617671031292985,45323,0,0,0,1720,1720,444,444,3,444,1642,1211,5128,6,0,0,0,0,0,1,6.619155836992255e-5,1,1,3,4,0,0,White,0,65+,0,0,0,1,60136,0.02964935380100457,5,Donald Trump,137,45323,1,0.003022747832226463
1225824013,0.142195321852706,7935,0,0,0,640,640,448,448,366,82,273,273,133,96,0,0,0,0,0,1,0.04612476370510397,1,1,2,4,0,1,White,0,45-64,0,0,1,0,NA,0.1369352435530086,10,Donald Trump,0,7935,0,0
1225824029,0.542541803531209,24197,0,0,0,436,436,211,211,4,222,412,315,276,53,0,0,0,0,0,1,1.6530974914245568e-4,1,1,4,4,0,1,Other,1,30-44,0,1,0,0,NA,-0.026785629174941324,2,Donald Trump,31,24197,1,0.0012811505558540314
1225824035,1.21674903799042,5021,0,0,0,239,239,136,136,0,144,239,174,192,16,0,0,0,0,0,0,0,1,0,4,3,0,1,White,0,65+,0,0,0,1,23832,-0.008994566712517194,3,Joe Biden,0,5021,0,0
1225826105,0.233968220701252,857,0,0,0,89,89,23,23,3,31,71,38,9,3,0,0,0,0,0,1,0.003500583430571762,1,0,4,4,0,1,White,0,45-64,0,0,1,0,89139,-0.020308630952380953,2,Joe Biden,2,857,1,0.002333722287047841
1225826801,0.150120731892471,23343,0,0,0,235,235,115,115,1,115,230,211,398,181,0,0,0,0,0,1,4.283939510774108e-5,1,1,2,3,0,1,White,0,45-64,0,0,1,0,46582,0.06684825497548312,7,Donald Trump,0,23343,0,0
1225828287,0.72306602253069,10712,0,0,0,702,702,186,186,0,226,683,329,453,3,0,0,0,0,0,0,0,1,1,3,4,0,1,White,0,65+,0,0,0,1,66713,0.08477084048027445,8,Donald Trump,10,10712,1,9.335324869305452e-4
1225851533,0.261738939771077,2912,0,0,0,176,176,59,59,0,60,157,145,200,6,0,0,0,0,0,0,0,1,0,4,4,0,0,White,0,30-44,0,1,0,0,NA,-0.02840731102850062,2,Joe Biden,0,2912,0,0
1225869611,0.57742265737329,5389,0,0,0,275,275,93,93,3,94,266,110,52,2,0,0,0,0,0,1,5.56689552792726e-4,1,0,3,4,1,0,White,0,30-44,0,1,0,0,78748,-0.04276089159067883,2,Joe Biden,0,5389,0,0
1225869637,0.83156422345844,52351,0,0,0,1742,1742,1377,1377,0,1393,1540,1466,9848,1253,0,0,0,0,0,0,0,1,1,2,4,1,1,White,0,30-44,0,1,0,0,04219,0.06232943118104539,6,Donald Trump,1,52351,1,1.9101831865675918e-5
1225869907,0.937128075382479,4245,0,0,0,15,15,15,15,0,15,15,15,18,0,0,0,0,0,0,0,0,1,0,4,4,1,1,White,0,30-44,0,1,0,0,10011,0.011851162790697674,4,Joe Biden,0,4245,0,0
1225872899,0.898860898538539,10858,0,0,0,962,962,34,34,0,35,962,945,254,9,0,0,0,0,0,0,0,1,0,4,4,0,0,Black,1,65+,0,0,0,1,10473,0.07615158606344254,7,Joe Biden,0,10858,0,0
1225873771,0.339698164001695,5377,0,0,0,250,250,205,205,0,207,244,91,2378,7,0,0,0,0,0,0,0,1,0,4,4,0,1,White,0,65+,0,0,0,1,56470,0.06619025974025974,7,Joe Biden,9,5377,1,0.0016737957969127767
1225882147,1.96677788408453,9828,0,0,0,894,894,659,659,0,673,890,842,373,19,0,0,0,0,0,0,0,1,0,2,3,0,0,White,0,Under 30,1,0,0,0,22152,0.06035057134485789,6,Joe Biden,1,9828,1,1.0175010175010175e-4
1225894085,0.943035698805773,3063,0,0,0,34,34,32,32,0,32,34,34,31,0,0,0,0,0,0,0,0,1,0,3,3,1,1,White,0,45-64,0,0,1,0,48140,-0.04438837638376384,2,Joe Biden,0,3063,0,0
1225894219,0.325094176498252,9682,0,0,0,850,850,77,77,0,268,844,644,924,4,0,0,0,0,0,0,0,1,1,1,4,0,1,White,0,45-64,0,0,1,0,24283,0.07581510390268627,7,Donald Trump,0,9682,0,0
1225894405,0.310552194614502,50537,0,0,0,9293,9293,898,898,0,2653,9277,7436,5736,8,0,0,0,0,0,0,0,1,0,4,4,1,0,White,0,45-64,0,0,1,0,85719,0.08889622800914422,8,Joe Biden,2,50537,1,3.957496487721867e-5
1225907353,1.05099681506017,2529,0,0,0,29,29,5,5,4,1,2,23,2,0,0,0,0,0,0,1,0.0015816528272044287,1,0,3,3,1,0,Other,1,45-64,0,0,1,0,94112,-0.11013353293413174,1,Joe Biden,0,2529,0,0
1225907361,2.47470575315365,11398,0,0,0,812,812,78,78,4,165,738,609,22,0,0,0,0,0,0,1,3.5093876118617303e-4,1,1,3,3,1,1,White,0,30-44,0,1,0,0,54023,-0.016288026885395306,2,Donald Trump,0,11398,0,0
1225907375,0.460969292671476,3098,0,0,0,41,41,16,16,3,14,32,15,4,0,0,0,0,0,0,1,9.683666881859264e-4,1,1,3,4,0,1,White,0,65+,0,0,0,1,64011,-0.025665817950350094,2,Donald Trump,12,3098,1,0.003873466752743706
1225907395,0.442290388841594,637,0,0,0,51,51,35,35,0,39,51,47,24,0,0,0,0,0,0,0,0,1,0,3,4,0,0,White,0,65+,0,0,0,1,08037,0.05159618320610687,6,Joe Biden,0,637,0,0
1225907397,0.309834835423125,11168,3,0,3,1803,1803,559,559,27,1111,1689,924,2893,13,1,0,1,2.686246418338109e-4,0.005366726296958855,1,0.002417621776504298,1,0,2,4,0,1,White,0,65+,0,0,0,1,78676,-0.018590378177309363,2,Joe Biden,0,11168,0,0
1225907401,1.31581974294041,2986,0,0,0,55,55,9,9,0,9,46,23,20,13,0,0,0,0,0,0,0,1,0,1,3,1,1,White,0,45-64,0,0,1,0,52057,-0.01894210259014728,2,Joe Biden,0,2986,0,0
1225907405,0.156835481669034,214946,0,0,0,147454,147454,4812,4812,0,6029,147167,115218,134,802,0,0,0,0,0,0,0,1,1,4,4,0,0,White,0,45-64,0,0,1,0,41139,0.08995714766925113,8,Donald Trump,357,214946,1,0.0016608822681045473
1225907407,0.945635981060983,36445,0,0,0,815,815,354,354,0,376,801,682,2124,700,0,0,0,0,0,0,0,1,0,4,3,0,0,White,0,45-64,0,0,1,0,19956,0.08967385290148448,8,Joe Biden,1,36445,1,2.7438606118809166e-5
1225910501,0.231307077337476,17585,0,0,0,1430,1430,1017,1017,2,1044,1324,1185,1406,1793,0,0,0,0,0,1,1.1373329542223486e-4,1,0,4,4,0,1,White,0,45-64,0,0,1,0,41519,0.032768503427758375,5,Joe Biden,1,17585,1,5.686664771111743e-5
1225910509,0.945635981060983,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,3,3,0,0,White,0,45-64,0,0,1,0,23188,-0.09916666666666667,1,Joe Biden,0,16,0,0
1225910513,0.273768853362042,928,0,0,0,87,87,5,5,0,5,84,59,3,1,0,0,0,0,0,0,0,1,1,3,4,0,1,White,0,45-64,0,0,1,0,92040,0.07756046511627906,7,Donald Trump,12,928,1,0.01293103448275862
1225911405,0.253601533813438,12652,1,1,0,2714,2714,1511,1510,1,1673,2340,1819,2422,279,1,1,0,7.903888713246918e-5,6.618133686300463e-4,1,7.903888713246918e-5,1,0,3,4,0,1,White,0,45-64,0,0,1,0,53590,0.0038557959434542075,3,Joe Biden,1,12652,1,7.903888713246918e-5
1225912911,2.07796424948739,1261,0,0,0,16,16,13,13,0,13,16,15,509,0,0,0,0,0,0,0,0,1,1,2,2,0,1,White,0,45-64,0,0,1,0,NA,0.10902931034482759,9,Donald Trump,0,1261,0,0
1225929083,2.46670523839869,74286,0,0,0,589,589,128,128,56,73,528,516,9309,5,0,0,0,0,0,1,7.538432544490213e-4,1,1,1,2,0,1,White,0,45-64,0,0,1,0,46324,0.11817539541702028,9,Donald Trump,0,74286,0,0
1225929521,0.102586250700567,60377,1,1,0,5535,5535,666,665,0,850,5490,5320,1371,11,1,1,0,1.6562598340427645e-5,0.0015015015015015015,0,0,1,0,2,4,0,0,White,0,45-64,0,0,1,0,65336,0.058746116727941174,6,Joe Biden,5,60377,1,8.281299170213823e-5
1225929613,0.164949169506969,1260,0,0,0,6,6,2,2,0,2,2,2,179,2,0,0,0,0,0,0,0,1,1,1,3,1,1,White,0,45-64,0,0,1,0,53081,0.013350225225225224,4,Donald Trump,0,1260,0,0
1225931989,2.14251352953621,10036,0,0,0,97,97,73,73,0,75,97,96,79,0,0,0,0,0,0,0,0,1,0,3,3,1,0,White,0,30-44,0,1,0,0,NA,-0.028176348773841963,2,Joe Biden,0,10036,0,0
1225932121,3.11150983967508,267,0,0,0,7,7,3,3,0,3,6,6,19,0,0,0,0,0,0,0,0,1,0,2,3,0,1,White,0,45-64,0,0,1,0,13104,0.030151764705882354,5,Joe Biden,0,267,0,0
1225935059,0.969322584000902,730,0,0,0,4,4,0,0,0,0,4,3,1,0,0,0,0,0,NA,0,0,0,0,4,3,1,1,White,0,45-64,0,0,1,0,27614,0.07121758241758241,7,Joe Biden,0,730,0,0
1225937995,0.626921339888885,4312,0,0,0,336,336,206,206,0,204,176,156,763,0,0,0,0,0,0,0,0,1,0,0,2,0,1,White,0,45-64,0,0,1,0,NA,0.07431600673967986,7,I am undecided as to who I will be voting for,0,4312,0,0
1225938351,0.583204114854061,409,0,0,0,31,31,3,3,1,4,27,25,2,4,0,0,0,0,0,1,0.0024449877750611247,1,0,3,3,1,0,White,0,45-64,0,0,1,0,42458,0.08114012738853503,7,Joe Biden,0,409,0,0
1225944691,0.507933377207355,91109,0,0,0,927,927,732,732,0,810,921,889,276,562,0,0,0,0,0,0,0,1,0,2,3,0,1,White,0,30-44,0,1,0,0,64507,0.028557751540041067,4,Joe Biden,0,91109,0,0
1225944729,0.568143296292941,6897,0,0,0,1258,1258,389,389,0,368,1225,523,124,80,0,0,0,0,0,0,0,1,1,4,4,1,0,White,0,45-64,0,0,1,0,49013,0.33883960498960497,10,Donald Trump,1920,6897,1,0.27838190517616357
1225948553,0.67180900318114,10216,0,0,0,262,262,190,190,3,186,240,216,1094,249,0,0,0,0,0,1,2.9365700861393895e-4,1,0,4,4,1,1,White,0,30-44,0,1,0,0,40505,0.07998682209832741,7,Joe Biden,0,10216,0,0
1225951515,1.00880622515003,2170,0,0,0,85,85,24,24,0,37,80,64,95,0,0,0,0,0,0,0,0,1,0,2,3,0,1,White,0,45-64,0,0,1,0,15215,0.05306967095851216,6,Joe Biden,0,2170,0,0
1225953633,0.277180821981748,8663,0,0,0,1934,1934,1105,1105,2,1172,1836,1693,466,354,0,0,0,0,0,1,2.308669052291354e-4,1,0,4,4,1,0,White,0,Under 30,1,0,0,0,55077,-0.031779834743261855,2,Joe Biden,0,8663,0,0
1225953919,0.365854305723109,17895,2,2,0,1594,1594,401,399,1,1150,1377,1068,4752,53,1,1,0,1.1176306230790724e-4,0.004987531172069825,1,5.588153115395362e-5,1,0,4,4,1,0,Black,1,45-64,0,0,1,0,30310,0.04410125055334218,5,Joe Biden,1,17895,1,5.588153115395362e-5
1225953927,0.399284342337925,104335,0,0,0,9795,9795,1514,1514,6,1598,9674,9291,26009,49,0,0,0,0,0,1,5.750706857717928e-5,1,0,4,4,0,1,White,0,65+,0,0,0,1,12701,0.04580336324065026,5,Joe Biden,25,104335,1,2.39612785738247e-4
1225954587,0.969322584000902,1486,0,0,0,28,28,24,24,0,24,26,26,282,0,0,0,0,0,0,0,0,1,0,3,3,1,1,White,0,45-64,0,0,1,0,29730,0.09626567164179105,8,Joe Biden,0,1486,0,0
1225955981,1.35387671761406,12589,0,0,0,315,315,135,135,3,157,266,188,154,13,0,0,0,0,0,1,2.3830328064183018e-4,1,1,3,3,0,0,White,0,45-64,0,0,1,0,92570,0.10319130621906607,9,Donald Trump,3,12589,1,2.3830328064183018e-4
1225957043,1.87842083373414,205,0,0,0,1,1,0,0,0,0,1,1,40,3,0,0,0,0,NA,0,0,0,1,0,3,0,1,White,0,45-64,0,0,1,0,NA,0.008316666666666665,3,Donald Trump,0,205,0,0
1225957573,0.47788250277724,7804,0,0,0,348,348,56,56,1,58,345,173,748,2,0,0,0,0,0,1,1.2813941568426448e-4,1,1,3,4,0,0,White,0,65+,0,0,0,1,90706,0.23410045977011493,10,Donald Trump,0,7804,0,0
1225957581,2.39287222093342,20787,0,0,0,189,189,116,116,0,120,173,159,1152,1,0,0,0,0,0,0,0,1,0,1,1,1,0,Other,1,45-64,0,0,1,0,32836,-0.0027492115083664385,3,Joe Biden,1,20787,1,4.8106989945639104e-5
1225957605,0.339698164001695,20979,0,0,0,2070,2070,362,362,7,744,1973,1490,1702,11,0,0,0,0,0,1,3.33667000333667e-4,1,0,1,4,0,1,White,0,65+,0,0,0,1,65101,0.05961576191788371,6,Joe Biden,1,20979,1,4.7666714333381e-5
1225957655,0.313399425515412,6038,0,0,0,119,119,62,62,1,59,116,60,1356,55,0,0,0,0,0,1,1.6561775422325274e-4,1,0,2,4,0,1,White,0,65+,0,0,0,1,98203,0.04378186046511628,5,Joe Biden,0,6038,0,0
1225961839,1.10021101128718,32014,0,0,0,3108,3108,214,214,10,910,3067,2331,3031,6,0,0,0,0,0,1,3.1236334103829577e-4,1,1,2,3,0,1,White,0,45-64,0,0,1,0,78757,0.05062501834189288,6,Donald Trump,2,32014,1,6.247266820765915e-5
1225961843,1.74004602324913,38883,0,0,0,429,429,326,326,3,325,306,305,26332,5,0,0,0,0,0,1,7.715454054471106e-5,1,0,4,3,0,1,White,0,45-64,0,0,1,0,43123,0.11223969725260069,9,Joe Biden,0,38883,0,0
1225961849,0.400048201733562,738,0,0,0,2,2,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,1,1,1,4,0,0,Other,1,45-64,0,0,1,0,95823,-0.006116444444444443,3,Donald Trump,0,738,0,0
1225961853,1.35387671761406,9725,0,0,0,361,361,321,321,0,325,360,344,238,2,0,0,0,0,0,0,0,1,1,1,3,0,0,White,0,45-64,0,0,1,0,85324,0.067475341796875,7,Donald Trump,0,9725,0,0
1225962647,0.339698164001695,21521,0,0,0,1708,1708,742,742,1,968,1660,1235,124,8786,0,0,0,0,0,1,4.646624227498722e-5,1,0,3,4,0,1,White,0,65+,0,0,0,1,55410,0.0038111296791443865,3,Joe Biden,2,21521,1,9.293248454997444e-5
1225966999,0.561532545431467,23356,0,0,0,1011,1011,110,110,6,139,969,666,358,118,0,0,0,0,0,1,2.568933036478849e-4,1,1,3,4,1,1,White,0,45-64,0,0,1,0,17257,0.11571624955939372,9,Donald Trump,5,23356,1,2.140777530399041e-4
1225973827,5.58732406840007,90,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,NA,0,0,0,0,0,1,0,1,Black,1,45-64,0,0,1,0,22401,0.09611666666666667,8,Did not vote for President,0,90,0,0
1225975021,0.475047979728328,4805,0,0,0,75,75,23,23,0,23,36,64,1,21,0,0,0,0,0,0,0,1,1,3,4,0,0,Other,1,45-64,0,0,1,0,NA,0.058625438596491226,6,Donald Trump,0,4805,0,0
1225975031,0.357205921853278,392,0,0,0,66,66,22,22,0,22,44,1,33,0,0,0,0,0,0,0,0,1,1,3,4,1,1,White,0,45-64,0,0,1,0,74333,0.11303096774193548,9,Donald Trump,4,392,1,0.01020408163265306
1225980427,2.57517231906556,32,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,Black,1,Under 30,1,0,0,0,30060,-0.042616666666666664,2,Joe Biden,0,32,0,0
1225980499,0.453484366088073,24559,0,0,0,302,302,57,57,3,73,255,190,198,2,0,0,0,0,0,1,1.221548108636345e-4,1,1,2,4,0,1,White,0,45-64,0,0,1,0,NA,-0.03807876309736775,2,Donald Trump,5,24559,1,2.0359135143939086e-4
1225980905,0.294277030473271,557,0,0,0,176,176,25,25,0,49,154,90,0,5,0,0,0,0,0,0,0,1,0,1,4,1,1,Hispanic,1,45-64,0,0,1,0,88312,0.029817021276595742,5,Joe Biden,0,557,0,0
1225986699,0.640266883515186,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,4,4,1,0,White,0,45-64,0,0,1,0,54942,0.0149,4,Donald Trump,0,24,0,0
1225986809,0.314025191289454,16607,0,0,0,662,662,140,140,2,162,631,505,859,90,0,0,0,0,0,1,1.2043114349370748e-4,1,0,3,4,1,1,White,0,45-64,0,0,1,0,45415,0.05637311191992721,6,Joe Biden,0,16607,0,0
1225987231,1.10021101128718,7176,0,0,0,451,451,40,40,0,129,443,326,420,0,0,0,0,0,0,0,0,1,1,3,3,0,1,White,0,45-64,0,0,1,0,34286,0.19180561197220738,10,Donald Trump,0,7176,0,0
1225990621,1.99853130304511,9386,0,0,0,437,437,360,360,0,360,437,384,976,7,0,0,0,0,0,0,0,1,1,2,3,0,1,Other,1,30-44,0,1,0,0,61375,-0.022868937329700273,2,Donald Trump,0,9386,0,0
1225995111,0.349975590862391,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,3,4,1,0,White,0,45-64,0,0,1,0,88012,-0.019876923076923077,2,Joe Biden,0,14,0,0
1225995129,5.81867792813189,292,0,0,0,1,1,1,1,0,1,1,1,18,0,0,0,0,0,0,0,0,1,0,2,1,0,0,Black,1,45-64,0,0,1,0,32209,0.01379818181818182,4,Joe Biden,0,292,0,0
1226008093,0.953050623346322,16553,0,0,0,949,949,233,233,0,159,939,818,392,107,0,0,0,0,0,0,0,1,0,3,4,0,1,Black,1,45-64,0,0,1,0,25801,0.15935008391273076,10,Joe Biden,0,16553,0,0
1226008861,0.28971400194848,8194,0,0,0,209,209,21,21,0,56,190,97,6,0,0,0,0,0,0,0,0,1,0,4,4,1,1,White,0,45-64,0,0,1,0,59405,-0.059095098039215685,1,Joe Biden,0,8194,0,0
